priority,status,suggested_mode,display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url,notes
P3,candidate,config_adapter,Easy Mail,easy mail,easy-mail,100194,GR,https://www.easymail.gr/en/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,ECexpress,ecexpress,ecexpress,190187,CN,http://www.ecexpress.com.cn/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Ecom Express,ecom express,ecom-express,100099,IN,https://ecomexpress.in/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,ECOSCOOTING,ecoscooting,ecoscooting,100435,ES,https://www.ecoscooting.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,EFS (E-commerce Fulfillment Service),efs e commerce fulfillment service,efs,100306,KR,http://efs.asia/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,eMEGA,emega,emega,101209,AU,https://track.emega.com.au/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Emirates Post,emirates post,emirates-post,5031,AE,https://emiratespost.ae/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Envialia,envialia,envialia,100432,ES,https://www.envialia.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,eParcel Korea,eparcel korea,eparcel-kr,100718,KR,https://eparcel.kr/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,ePost Global,epost global,epostglobal,100028,US,https://epostglobalshipping.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,eShipper,eshipper,eshipper,100428,CA,https://www.eshipper.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Estafeta,estafeta,estafeta,100139,MX,https://www.estafeta.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Estes,estes,estes,100221,US,https://www.estes-express.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Estes Forwarding Worldwide,estes forwarding worldwide,efwnow-api,100964,US,https://efwnow.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Eurodis,eurodis,eurodis,100196,AT,https://eurodis.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,EWE Global Express,ewe global express,ewe,190412,CN,http://www.ewe.com.au/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FAR international,far international,far-international,190152,CN,http://www.far800.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FarGood,fargood,fargood,190399,CN,http://www.fargoodexpress.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Fiege Netherlands,fiege netherlands,fiege-nl,100967,DE,https://websped-netherlands.fiege.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,First Flight Couriers,first flight couriers,first-flight,100682,AE,https://firstflightme.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FirstMile,firstmile,firstmile,100191,MY,https://firstmile.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Flash Express PH,flash express ph,flashexpress-ph-api,100480,PH,https://www.flashexpress.ph/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FleetOptics,fleetoptics,fleetopticsinc,101035,CA,https://fleetopticsinc.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Fliway,fliway,fliway-api,100654,NZ,https://fliway.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FMX,fmx,fmx,100532,MY,https://www.fmx.asia/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,FragilePAK,fragilepak,fragilepak-sftp,101409,US,https://tracking.agentgrid.net/progistics/#,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Freightquote by C.H. Robinson,freightquote by c h robinson,freightquote,100773,US,https://www.freightquote.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Fulfilla,fulfilla,fulfilla,100760,GI,https://fulfilla.net/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Fulfillmen,fulfillmen,fulfillmen,190528,CN,https://www.fulfillmen.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Furdeco,furdeco,furdeco,100881,GB,https://furdeco.co.uk/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Gel Express Logistik,gel express logistik,gel-express,100396,DE,https://www.gel-express.de/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Geniki Taxydromiki,geniki taxydromiki,taxydromiki,100224,GR,https://www.taxydromiki.com/en/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Georgian Post,georgian post,gpost,7031,GE,http://gpost.ge/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Global Post,global post,goglobalpost,100429,US,https://www.goglobalpost.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Glovo,glovo,glovo,100433,ES,https://glovoapp.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GLS Croatia,gls croatia,gls-croatia,100207,HR,https://gls-group.eu/HR/en/home,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GoBolt,gobolt,gobolt,101116,CA,https://www.gobolt.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GOFO,gofo,gofo-express,100996,US,https://www.gofo.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GOFO France,gofo france,gofoexpress-fr,191150,FR,https://www.gofo.com/fr/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GOFO Italy,gofo italy,gofoexpress-it,101260,IT,https://www.gofo.com/it/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GOFO Netherlands,gofo netherlands,gofoexpress-nl,101274,NL,https://www.gofo.com/nl/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GoGo Xpress,gogo xpress,xpost,100421,PH,https://app.gogoxpress.com/track,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GPS,gps,gps,190860,US,https://www.goforgps.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Grand Slam Express,grand slam express,grandslamexpress,100156,IN,http://grandslamexpress.in/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Grupo ampm,grupo ampm,grupoampm,100299,TR,http://www.grupoampm.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GSI EXPRESS,gsi express,gsi-express,101425,KR,https://www.gsiexpress.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,GTA GSM,gta gsm,gtagsm,101119,CA,https://gtagsm.com/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
P3,candidate,config_adapter,Helthjem,helthjem,helthjem,100181,NO,https://helthjem.no/,Present in both competitor catalogs; prioritize metadata verification and public tracking surface research.
